{'Doc#': 252, 'Term': 'a.r.a', 'Freq': 1}
{'Doc#': 971, 'Term': 'edg', 'Freq': 1}
{'Doc#': 308, 'Term': 'edg', 'Freq': 1}
{'Doc#': 538, 'Term': 'edg', 'Freq': 1}
{'Doc#': 433, 'Term': 'edg', 'Freq': 2}
{'Doc#': 857, 'Term': 'edg', 'Freq': 2}
{'Doc#': 73, 'Term': 'edg', 'Freq': 1}
{'Doc#': 26, 'Term': 'edg', 'Freq': 1}
{'Doc#': 63, 'Term': 'edg', 'Freq': 1}
{'Doc#': 425, 'Term': 'edg', 'Freq': 1}
{'Doc#': 189, 'Term': 'edg', 'Freq': 1}
{'Doc#': 1241, 'Term': 'edg', 'Freq': 1}
{'Doc#': 851, 'Term': 'edg', 'Freq': 1}
{'Doc#': 454, 'Term': 'edg', 'Freq': 2}
{'Doc#': 62, 'Term': 'edg', 'Freq': 1}
{'Doc#': 147, 'Term': 'edg', 'Freq': 1}
{'Doc#': 25, 'Term': 'edg', 'Freq': 2}
{'Doc#': 894, 'Term': 'edg', 'Freq': 4}
{'Doc#': 772, 'Term': 'edg', 'Freq': 1}
{'Doc#': 788, 'Term': 'edg', 'Freq': 2}
{'Doc#': 1059, 'Term': 'edg', 'Freq': 2}
{'Doc#': 890, 'Term': 'edg', 'Freq': 1}
{'Doc#': 683, 'Term': 'edg', 'Freq': 5}
{'Doc#': 797, 'Term': 'edg', 'Freq': 2}
{'Doc#': 798, 'Term': 'edg', 'Freq': 4}
{'Doc#': 793, 'Term': 'edg', 'Freq': 2}
{'Doc#': 439, 'Term': 'edg', 'Freq': 3}
{'Doc#': 593, 'Term': 'edg', 'Freq': 1}
{'Doc#': 1054, 'Term': 'edg', 'Freq': 2}
{'Doc#': 420, 'Term': 'edg', 'Freq': 6}
{'Doc#': 440, 'Term': 'edg', 'Freq': 1}
{'Doc#': 1055, 'Term': 'edg', 'Freq': 1}
{'Doc#': 127, 'Term': 'edg', 'Freq': 1}
{'Doc#': 462, 'Term': 'edg', 'Freq': 1}
{'Doc#': 736, 'Term': 'edg', 'Freq': 3}
{'Doc#': 886, 'Term': 'edg', 'Freq': 2}
{'Doc#': 272, 'Term': 'edg', 'Freq': 1}
{'Doc#': 521, 'Term': 'edg', 'Freq': 3}
{'Doc#': 1060, 'Term': 'edg', 'Freq': 2}
{'Doc#': 638, 'Term': 'edg', 'Freq': 3}
{'Doc#': 1249, 'Term': 'edg', 'Freq': 1}
{'Doc#': 601, 'Term': 'edg', 'Freq': 1}
{'Doc#': 1399, 'Term': 'edg', 'Freq': 1}
{'Doc#': 392, 'Term': 'edg', 'Freq': 5}
{'Doc#': 900, 'Term': 'edg', 'Freq': 2}
{'Doc#': 612, 'Term': 'edg', 'Freq': 2}
{'Doc#': 644, 'Term': 'edg', 'Freq': 3}
{'Doc#': 1157, 'Term': 'edg', 'Freq': 1}
{'Doc#': 933, 'Term': 'edge', 'Freq': 1}
{'Doc#': 334, 'Term': 'edge', 'Freq': 2}
{'Doc#': 133, 'Term': 'edge', 'Freq': 1}
{'Doc#': 767, 'Term': 'edge', 'Freq': 1}
{'Doc#': 193, 'Term': 'edge', 'Freq': 1}
{'Doc#': 121, 'Term': 'edge', 'Freq': 2}
{'Doc#': 625, 'Term': 'edge', 'Freq': 1}
{'Doc#': 8, 'Term': 'edge', 'Freq': 1}
{'Doc#': 189, 'Term': 'edge', 'Freq': 1}
{'Doc#': 599, 'Term': 'edge', 'Freq': 1}
{'Doc#': 601, 'Term': 'edge', 'Freq': 2}
{'Doc#': 732, 'Term': 'edge-displac', 'Freq': 1}
{'Doc#': 1038, 'Term': 'edge-load', 'Freq': 1}
{'Doc#': 732, 'Term': 'edge-tract', 'Freq': 2}
{'Doc#': 732, 'Term': 'edgedisplac', 'Freq': 1}
{'Doc#': 200, 'Term': 'edges', 'Freq': 1}
{'Doc#': 212, 'Term': 'edges', 'Freq': 1}
{'Doc#': 332, 'Term': 'edges', 'Freq': 1}
{'Doc#': 924, 'Term': 'edges', 'Freq': 1}
{'Doc#': 545, 'Term': 'edges', 'Freq': 1}
{'Doc#': 211, 'Term': 'edges', 'Freq': 1}
{'Doc#': 1396, 'Term': 'edges', 'Freq': 1}
{'Doc#': 857, 'Term': 'edges', 'Freq': 1}
{'Doc#': 1059, 'Term': 'edges', 'Freq': 2}
{'Doc#': 683, 'Term': 'edges', 'Freq': 2}
{'Doc#': 392, 'Term': 'edges', 'Freq': 1}
{'Doc#': 682, 'Term': 'edges/to', 'Freq': 1}
{'Doc#': 1127, 'Term': 'edgewis', 'Freq': 1}
{'Doc#': 155, 'Term': 'edgewis', 'Freq': 1}
{'Doc#': 1134, 'Term': 'edit', 'Freq': 1}
{'Doc#': 266, 'Term': 'edpm', 'Freq': 1}
{'Doc#': 244, 'Term': 'educ', 'Freq': 1}
{'Doc#': 804, 'Term': 'edward', 'Freq': 1}
{'Doc#': 1082, 'Term': 'effect', 'Freq': 3}
{'Doc#': 941, 'Term': 'effect', 'Freq': 1}
{'Doc#': 315, 'Term': 'effect', 'Freq': 4}
{'Doc#': 258, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1153, 'Term': 'effect', 'Freq': 1}
{'Doc#': 49, 'Term': 'effect', 'Freq': 2}
{'Doc#': 693, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1076, 'Term': 'effect', 'Freq': 1}
{'Doc#': 707, 'Term': 'effect', 'Freq': 1}
{'Doc#': 933, 'Term': 'effect', 'Freq': 3}
{'Doc#': 666, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1281, 'Term': 'effect', 'Freq': 1}
{'Doc#': 753, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1350, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1217, 'Term': 'effect', 'Freq': 1}
{'Doc#': 896, 'Term': 'effect', 'Freq': 1}
{'Doc#': 82, 'Term': 'effect', 'Freq': 1}
{'Doc#': 174, 'Term': 'effect', 'Freq': 4}
{'Doc#': 1142, 'Term': 'effect', 'Freq': 1}
{'Doc#': 664, 'Term': 'effect', 'Freq': 1}
{'Doc#': 334, 'Term': 'effect', 'Freq': 2}
{'Doc#': 105, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1094, 'Term': 'effect', 'Freq': 4}
{'Doc#': 240, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1001, 'Term': 'effect', 'Freq': 1}
{'Doc#': 331, 'Term': 'effect', 'Freq': 1}
{'Doc#': 927, 'Term': 'effect', 'Freq': 1}
{'Doc#': 600, 'Term': 'effect', 'Freq': 3}
{'Doc#': 943, 'Term': 'effect', 'Freq': 2}
{'Doc#': 217, 'Term': 'effect', 'Freq': 1}
{'Doc#': 9, 'Term': 'effect', 'Freq': 2}
{'Doc#': 397, 'Term': 'effect', 'Freq': 1}
{'Doc#': 618, 'Term': 'effect', 'Freq': 1}
{'Doc#': 762, 'Term': 'effect', 'Freq': 3}
{'Doc#': 828, 'Term': 'effect', 'Freq': 1}
{'Doc#': 210, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1008, 'Term': 'effect', 'Freq': 1}
{'Doc#': 233, 'Term': 'effect', 'Freq': 1}
{'Doc#': 133, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1167, 'Term': 'effect', 'Freq': 1}
{'Doc#': 120, 'Term': 'effect', 'Freq': 1}
{'Doc#': 503, 'Term': 'effect', 'Freq': 1}
{'Doc#': 274, 'Term': 'effect', 'Freq': 1}
{'Doc#': 7, 'Term': 'effect', 'Freq': 2}
{'Doc#': 662, 'Term': 'effect', 'Freq': 1}
{'Doc#': 692, 'Term': 'effect', 'Freq': 1}
{'Doc#': 917, 'Term': 'effect', 'Freq': 2}
{'Doc#': 324, 'Term': 'effect', 'Freq': 2}
{'Doc#': 403, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1316, 'Term': 'effect', 'Freq': 2}
{'Doc#': 991, 'Term': 'effect', 'Freq': 1}
{'Doc#': 437, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1375, 'Term': 'effect', 'Freq': 1}
{'Doc#': 190, 'Term': 'effect', 'Freq': 1}
{'Doc#': 518, 'Term': 'effect', 'Freq': 4}
{'Doc#': 172, 'Term': 'effect', 'Freq': 1}
{'Doc#': 999, 'Term': 'effect', 'Freq': 1}
{'Doc#': 33, 'Term': 'effect', 'Freq': 1}
{'Doc#': 401, 'Term': 'effect', 'Freq': 1}
{'Doc#': 198, 'Term': 'effect', 'Freq': 2}
{'Doc#': 729, 'Term': 'effect', 'Freq': 1}
{'Doc#': 823, 'Term': 'effect', 'Freq': 2}
{'Doc#': 972, 'Term': 'effect', 'Freq': 1}
{'Doc#': 807, 'Term': 'effect', 'Freq': 2}
{'Doc#': 29, 'Term': 'effect', 'Freq': 1}
{'Doc#': 565, 'Term': 'effect', 'Freq': 5}
{'Doc#': 928, 'Term': 'effect', 'Freq': 1}
{'Doc#': 623, 'Term': 'effect', 'Freq': 5}
{'Doc#': 574, 'Term': 'effect', 'Freq': 1}
{'Doc#': 282, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1326, 'Term': 'effect', 'Freq': 1}
{'Doc#': 604, 'Term': 'effect', 'Freq': 1}
{'Doc#': 55, 'Term': 'effect', 'Freq': 1}
{'Doc#': 21, 'Term': 'effect', 'Freq': 1}
{'Doc#': 799, 'Term': 'effect', 'Freq': 7}
{'Doc#': 838, 'Term': 'effect', 'Freq': 1}
{'Doc#': 974, 'Term': 'effect', 'Freq': 1}
{'Doc#': 220, 'Term': 'effect', 'Freq': 1}
{'Doc#': 481, 'Term': 'effect', 'Freq': 1}
{'Doc#': 615, 'Term': 'effect', 'Freq': 1}
{'Doc#': 754, 'Term': 'effect', 'Freq': 1}
{'Doc#': 275, 'Term': 'effect', 'Freq': 1}
{'Doc#': 992, 'Term': 'effect', 'Freq': 2}
{'Doc#': 489, 'Term': 'effect', 'Freq': 1}
{'Doc#': 417, 'Term': 'effect', 'Freq': 2}
{'Doc#': 59, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1069, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1395, 'Term': 'effect', 'Freq': 1}
{'Doc#': 317, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1341, 'Term': 'effect', 'Freq': 4}
{'Doc#': 306, 'Term': 'effect', 'Freq': 2}
{'Doc#': 363, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1009, 'Term': 'effect', 'Freq': 1}
{'Doc#': 261, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1201, 'Term': 'effect', 'Freq': 1}
{'Doc#': 311, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1297, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1223, 'Term': 'effect', 'Freq': 2}
{'Doc#': 145, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1095, 'Term': 'effect', 'Freq': 2}
{'Doc#': 956, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1313, 'Term': 'effect', 'Freq': 5}
{'Doc#': 697, 'Term': 'effect', 'Freq': 2}
{'Doc#': 721, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1164, 'Term': 'effect', 'Freq': 1}
{'Doc#': 165, 'Term': 'effect', 'Freq': 1}
{'Doc#': 96, 'Term': 'effect', 'Freq': 4}
{'Doc#': 576, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1191, 'Term': 'effect', 'Freq': 1}
{'Doc#': 53, 'Term': 'effect', 'Freq': 2}
{'Doc#': 803, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1295, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1115, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1380, 'Term': 'effect', 'Freq': 1}
{'Doc#': 606, 'Term': 'effect', 'Freq': 1}
{'Doc#': 650, 'Term': 'effect', 'Freq': 1}
{'Doc#': 975, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1039, 'Term': 'effect', 'Freq': 3}
{'Doc#': 764, 'Term': 'effect', 'Freq': 1}
{'Doc#': 326, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1282, 'Term': 'effect', 'Freq': 1}
{'Doc#': 435, 'Term': 'effect', 'Freq': 1}
{'Doc#': 338, 'Term': 'effect', 'Freq': 1}
{'Doc#': 152, 'Term': 'effect', 'Freq': 1}
{'Doc#': 188, 'Term': 'effect', 'Freq': 3}
{'Doc#': 715, 'Term': 'effect', 'Freq': 1}
{'Doc#': 262, 'Term': 'effect', 'Freq': 4}
{'Doc#': 924, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1098, 'Term': 'effect', 'Freq': 2}
{'Doc#': 395, 'Term': 'effect', 'Freq': 1}
{'Doc#': 296, 'Term': 'effect', 'Freq': 2}
{'Doc#': 142, 'Term': 'effect', 'Freq': 1}
{'Doc#': 874, 'Term': 'effect', 'Freq': 4}
{'Doc#': 690, 'Term': 'effect', 'Freq': 1}
{'Doc#': 170, 'Term': 'effect', 'Freq': 1}
{'Doc#': 655, 'Term': 'effect', 'Freq': 1}
{'Doc#': 856, 'Term': 'effect', 'Freq': 4}
{'Doc#': 1030, 'Term': 'effect', 'Freq': 1}
{'Doc#': 39, 'Term': 'effect', 'Freq': 1}
{'Doc#': 859, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1077, 'Term': 'effect', 'Freq': 1}
{'Doc#': 710, 'Term': 'effect', 'Freq': 1}
{'Doc#': 199, 'Term': 'effect', 'Freq': 1}
{'Doc#': 80, 'Term': 'effect', 'Freq': 3}
{'Doc#': 572, 'Term': 'effect', 'Freq': 4}
{'Doc#': 1309, 'Term': 'effect', 'Freq': 2}
{'Doc#': 519, 'Term': 'effect', 'Freq': 1}
{'Doc#': 2, 'Term': 'effect', 'Freq': 1}
{'Doc#': 496, 'Term': 'effect', 'Freq': 1}
{'Doc#': 449, 'Term': 'effect', 'Freq': 1}
{'Doc#': 36, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1263, 'Term': 'effect', 'Freq': 2}
{'Doc#': 782, 'Term': 'effect', 'Freq': 2}
{'Doc#': 919, 'Term': 'effect', 'Freq': 1}
{'Doc#': 646, 'Term': 'effect', 'Freq': 4}
{'Doc#': 792, 'Term': 'effect', 'Freq': 3}
{'Doc#': 806, 'Term': 'effect', 'Freq': 4}
{'Doc#': 58, 'Term': 'effect', 'Freq': 1}
{'Doc#': 406, 'Term': 'effect', 'Freq': 2}
{'Doc#': 953, 'Term': 'effect', 'Freq': 1}
{'Doc#': 51, 'Term': 'effect', 'Freq': 1}
{'Doc#': 760, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1235, 'Term': 'effect', 'Freq': 1}
{'Doc#': 964, 'Term': 'effect', 'Freq': 1}
{'Doc#': 316, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1338, 'Term': 'effect', 'Freq': 1}
{'Doc#': 347, 'Term': 'effect', 'Freq': 1}
{'Doc#': 531, 'Term': 'effect', 'Freq': 1}
{'Doc#': 994, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1400, 'Term': 'effect', 'Freq': 1}
{'Doc#': 239, 'Term': 'effect', 'Freq': 2}
{'Doc#': 675, 'Term': 'effect', 'Freq': 2}
{'Doc#': 794, 'Term': 'effect', 'Freq': 1}
{'Doc#': 961, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1169, 'Term': 'effect', 'Freq': 2}
{'Doc#': 867, 'Term': 'effect', 'Freq': 1}
{'Doc#': 511, 'Term': 'effect', 'Freq': 1}
{'Doc#': 60, 'Term': 'effect', 'Freq': 1}
{'Doc#': 230, 'Term': 'effect', 'Freq': 1}
{'Doc#': 897, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1062, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1163, 'Term': 'effect', 'Freq': 1}
{'Doc#': 746, 'Term': 'effect', 'Freq': 2}
{'Doc#': 245, 'Term': 'effect', 'Freq': 2}
{'Doc#': 997, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1239, 'Term': 'effect', 'Freq': 1}
{'Doc#': 337, 'Term': 'effect', 'Freq': 2}
{'Doc#': 43, 'Term': 'effect', 'Freq': 2}
{'Doc#': 304, 'Term': 'effect', 'Freq': 2}
{'Doc#': 83, 'Term': 'effect', 'Freq': 1}
{'Doc#': 749, 'Term': 'effect', 'Freq': 4}
{'Doc#': 529, 'Term': 'effect', 'Freq': 2}
{'Doc#': 566, 'Term': 'effect', 'Freq': 1}
{'Doc#': 865, 'Term': 'effect', 'Freq': 1}
{'Doc#': 193, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1173, 'Term': 'effect', 'Freq': 2}
{'Doc#': 456, 'Term': 'effect', 'Freq': 1}
{'Doc#': 765, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1317, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1274, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1172, 'Term': 'effect', 'Freq': 3}
{'Doc#': 954, 'Term': 'effect', 'Freq': 1}
{'Doc#': 299, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1322, 'Term': 'effect', 'Freq': 1}
{'Doc#': 653, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1019, 'Term': 'effect', 'Freq': 1}
{'Doc#': 559, 'Term': 'effect', 'Freq': 1}
{'Doc#': 686, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1100, 'Term': 'effect', 'Freq': 3}
{'Doc#': 11, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1310, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1342, 'Term': 'effect', 'Freq': 1}
{'Doc#': 679, 'Term': 'effect', 'Freq': 1}
{'Doc#': 102, 'Term': 'effect', 'Freq': 1}
{'Doc#': 270, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1093, 'Term': 'effect', 'Freq': 2}
{'Doc#': 610, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1319, 'Term': 'effect', 'Freq': 2}
{'Doc#': 79, 'Term': 'effect', 'Freq': 3}
{'Doc#': 42, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1110, 'Term': 'effect', 'Freq': 1}
{'Doc#': 998, 'Term': 'effect', 'Freq': 1}
{'Doc#': 447, 'Term': 'effect', 'Freq': 1}
{'Doc#': 822, 'Term': 'effect', 'Freq': 1}
{'Doc#': 905, 'Term': 'effect', 'Freq': 2}
{'Doc#': 431, 'Term': 'effect', 'Freq': 3}
{'Doc#': 259, 'Term': 'effect', 'Freq': 1}
{'Doc#': 614, 'Term': 'effect', 'Freq': 1}
{'Doc#': 445, 'Term': 'effect', 'Freq': 2}
{'Doc#': 661, 'Term': 'effect', 'Freq': 1}
{'Doc#': 319, 'Term': 'effect', 'Freq': 1}
{'Doc#': 887, 'Term': 'effect', 'Freq': 1}
{'Doc#': 766, 'Term': 'effect', 'Freq': 3}
{'Doc#': 660, 'Term': 'effect', 'Freq': 1}
{'Doc#': 959, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1188, 'Term': 'effect', 'Freq': 2}
{'Doc#': 156, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1156, 'Term': 'effect', 'Freq': 1}
{'Doc#': 625, 'Term': 'effect', 'Freq': 1}
{'Doc#': 714, 'Term': 'effect', 'Freq': 1}
{'Doc#': 260, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1004, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1111, 'Term': 'effect', 'Freq': 1}
{'Doc#': 923, 'Term': 'effect', 'Freq': 3}
{'Doc#': 547, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1092, 'Term': 'effect', 'Freq': 4}
{'Doc#': 380, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1126, 'Term': 'effect', 'Freq': 1}
{'Doc#': 132, 'Term': 'effect', 'Freq': 1}
{'Doc#': 811, 'Term': 'effect', 'Freq': 3}
{'Doc#': 603, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1371, 'Term': 'effect', 'Freq': 2}
{'Doc#': 543, 'Term': 'effect', 'Freq': 1}
{'Doc#': 930, 'Term': 'effect', 'Freq': 1}
{'Doc#': 973, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1154, 'Term': 'effect', 'Freq': 1}
{'Doc#': 541, 'Term': 'effect', 'Freq': 1}
{'Doc#': 444, 'Term': 'effect', 'Freq': 2}
{'Doc#': 713, 'Term': 'effect', 'Freq': 1}
{'Doc#': 849, 'Term': 'effect', 'Freq': 1}
{'Doc#': 688, 'Term': 'effect', 'Freq': 1}
{'Doc#': 534, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1109, 'Term': 'effect', 'Freq': 1}
{'Doc#': 205, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1243, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1218, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1396, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1220, 'Term': 'effect', 'Freq': 1}
{'Doc#': 14, 'Term': 'effect', 'Freq': 1}
{'Doc#': 598, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1289, 'Term': 'effect', 'Freq': 2}
{'Doc#': 85, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1331, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1251, 'Term': 'effect', 'Freq': 1}
{'Doc#': 870, 'Term': 'effect', 'Freq': 2}
{'Doc#': 546, 'Term': 'effect', 'Freq': 1}
{'Doc#': 912, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1002, 'Term': 'effect', 'Freq': 1}
{'Doc#': 678, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1227, 'Term': 'effect', 'Freq': 1}
{'Doc#': 269, 'Term': 'effect', 'Freq': 1}
{'Doc#': 513, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1292, 'Term': 'effect', 'Freq': 1}
{'Doc#': 81, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1224, 'Term': 'effect', 'Freq': 1}
{'Doc#': 876, 'Term': 'effect', 'Freq': 1}
{'Doc#': 208, 'Term': 'effect', 'Freq': 2}
{'Doc#': 658, 'Term': 'effect', 'Freq': 2}
{'Doc#': 780, 'Term': 'effect', 'Freq': 1}
{'Doc#': 667, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1064, 'Term': 'effect', 'Freq': 6}
{'Doc#': 1265, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1132, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1205, 'Term': 'effect', 'Freq': 1}
{'Doc#': 580, 'Term': 'effect', 'Freq': 1}
{'Doc#': 588, 'Term': 'effect', 'Freq': 1}
{'Doc#': 493, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1128, 'Term': 'effect', 'Freq': 1}
{'Doc#': 242, 'Term': 'effect', 'Freq': 1}
{'Doc#': 450, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1165, 'Term': 'effect', 'Freq': 1}
{'Doc#': 673, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1215, 'Term': 'effect', 'Freq': 3}
{'Doc#': 796, 'Term': 'effect', 'Freq': 1}
{'Doc#': 783, 'Term': 'effect', 'Freq': 4}
{'Doc#': 123, 'Term': 'effect', 'Freq': 2}
{'Doc#': 249, 'Term': 'effect', 'Freq': 1}
{'Doc#': 942, 'Term': 'effect', 'Freq': 1}
{'Doc#': 633, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1211, 'Term': 'effect', 'Freq': 2}
{'Doc#': 186, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1031, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1040, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1057, 'Term': 'effect', 'Freq': 1}
{'Doc#': 362, 'Term': 'effect', 'Freq': 1}
{'Doc#': 287, 'Term': 'effect', 'Freq': 1}
{'Doc#': 441, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1381, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1099, 'Term': 'effect', 'Freq': 1}
{'Doc#': 466, 'Term': 'effect', 'Freq': 2}
{'Doc#': 276, 'Term': 'effect', 'Freq': 1}
{'Doc#': 182, 'Term': 'effect', 'Freq': 2}
{'Doc#': 114, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1229, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1323, 'Term': 'effect', 'Freq': 1}
{'Doc#': 784, 'Term': 'effect', 'Freq': 2}
{'Doc#': 971, 'Term': 'effect', 'Freq': 5}
{'Doc#': 484, 'Term': 'effect', 'Freq': 8}
{'Doc#': 308, 'Term': 'effect', 'Freq': 1}
{'Doc#': 8, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1339, 'Term': 'effect', 'Freq': 1}
{'Doc#': 375, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1349, 'Term': 'effect', 'Freq': 1}
{'Doc#': 433, 'Term': 'effect', 'Freq': 1}
{'Doc#': 966, 'Term': 'effect', 'Freq': 3}
{'Doc#': 1362, 'Term': 'effect', 'Freq': 3}
{'Doc#': 535, 'Term': 'effect', 'Freq': 1}
{'Doc#': 229, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1324, 'Term': 'effect', 'Freq': 1}
{'Doc#': 857, 'Term': 'effect', 'Freq': 3}
{'Doc#': 875, 'Term': 'effect', 'Freq': 1}
{'Doc#': 74, 'Term': 'effect', 'Freq': 1}
{'Doc#': 847, 'Term': 'effect', 'Freq': 1}
{'Doc#': 52, 'Term': 'effect', 'Freq': 1}
{'Doc#': 73, 'Term': 'effect', 'Freq': 1}
{'Doc#': 594, 'Term': 'effect', 'Freq': 1}
{'Doc#': 645, 'Term': 'effect', 'Freq': 1}
{'Doc#': 671, 'Term': 'effect', 'Freq': 3}
{'Doc#': 346, 'Term': 'effect', 'Freq': 1}
{'Doc#': 26, 'Term': 'effect', 'Freq': 1}
{'Doc#': 685, 'Term': 'effect', 'Freq': 3}
{'Doc#': 701, 'Term': 'effect', 'Freq': 3}
{'Doc#': 24, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1144, 'Term': 'effect', 'Freq': 1}
{'Doc#': 100, 'Term': 'effect', 'Freq': 1}
{'Doc#': 297, 'Term': 'effect', 'Freq': 1}
{'Doc#': 125, 'Term': 'effect', 'Freq': 3}
{'Doc#': 494, 'Term': 'effect', 'Freq': 3}
{'Doc#': 129, 'Term': 'effect', 'Freq': 2}
{'Doc#': 189, 'Term': 'effect', 'Freq': 4}
{'Doc#': 1355, 'Term': 'effect', 'Freq': 1}
{'Doc#': 173, 'Term': 'effect', 'Freq': 2}
{'Doc#': 695, 'Term': 'effect', 'Freq': 4}
{'Doc#': 204, 'Term': 'effect', 'Freq': 1}
{'Doc#': 448, 'Term': 'effect', 'Freq': 2}
{'Doc#': 548, 'Term': 'effect', 'Freq': 2}
{'Doc#': 763, 'Term': 'effect', 'Freq': 1}
{'Doc#': 176, 'Term': 'effect', 'Freq': 1}
{'Doc#': 219, 'Term': 'effect', 'Freq': 1}
{'Doc#': 95, 'Term': 'effect', 'Freq': 2}
{'Doc#': 1259, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1241, 'Term': 'effect', 'Freq': 1}
{'Doc#': 318, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1346, 'Term': 'effect', 'Freq': 1}
{'Doc#': 781, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1221, 'Term': 'effect', 'Freq': 1}
{'Doc#': 377, 'Term': 'effect', 'Freq': 1}
{'Doc#': 815, 'Term': 'effect', 'Freq': 1}
{'Doc#': 1066, 'Term': 'effect', 'Freq': 2}
{'Doc#': 517, 'Term': 'effect', 'Freq': 2}
{'Doc#': 87, 'Term': 'effect', 'Freq': 1}
